,fp rate,tp rate,threshold
254,0.5554123711340206,0.9857651245551602,0.05859312439626272
255,0.6146907216494846,0.9857651245551602,0.04581509903723395
256,0.6146907216494846,0.9893238434163701,0.04578963620786527
257,0.6494845360824743,0.9893238434163701,0.03998109664085656
258,0.6533505154639175,0.9893238434163701,0.0398503390290963
259,0.6623711340206185,0.9893238434163701,0.039131643031840975
260,0.6623711340206185,0.9928825622775801,0.039038596340810215
261,0.6765463917525774,0.9928825622775801,0.037033801570609134
262,0.6765463917525774,0.99644128113879,0.0370110990228038
263,0.7538659793814433,0.99644128113879,0.02786321534997805
264,0.7538659793814433,1.0,0.027695295372600293
265,0.7564432989690721,1.0,0.027664241599654554
266,0.8969072164948454,1.0,0.01170616390663625
267,0.8994845360824743,1.0,0.01169632289061147
268,0.9265463917525774,1.0,0.010105782999992043
269,0.9304123711340206,1.0,0.010018887394353726
270,0.9355670103092784,1.0,0.009816423998616921
271,0.9394329896907216,1.0,0.009774612244449981
272,0.9445876288659794,1.0,0.009711824194508212
273,0.9587628865979382,1.0,0.008644708698439531
274,0.961340206185567,1.0,0.008532193732759243
275,0.9935567010309279,1.0,0.005849636934856131
276,0.9961340206185567,1.0,0.005436856769054066
277,1.0,1.0,0.004939385001658416
